                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 0.6062,                0.91566,                 1.0361,                0.95897,                0.49859,                0.58288,                0.44296,                0.87772,                 0.9434,                 1.2308,             0.00034675,             0.00034675,             0.00034675
                    155,                0.51503,                0.75793,                0.93706,                 0.9535,                0.50018,                 0.5856,                0.44788,                0.84097,                0.91717,                 1.2298,             0.00033967,             0.00033967,             0.00033967
                    156,                0.53104,                 0.6701,                0.86031,                0.85658,                0.60606,                0.58644,                0.44996,                0.87034,                0.96009,                 1.2322,              0.0003326,              0.0003326,              0.0003326
                    157,                0.62338,                0.77071,                0.99254,                0.85658,                0.60606,                0.58644,                0.44996,                0.87034,                0.96009,                 1.2322,             0.00032553,             0.00032553,             0.00032553
                    158,                0.61837,                0.75412,                0.96704,                0.52097,                0.60606,                0.58587,                0.44224,                0.92191,                0.96163,                 1.2835,             0.00031845,             0.00031845,             0.00031845
                    159,                0.58288,                0.75867,                0.90305,                0.51922,                0.60606,                0.58718,                0.43503,                0.94389,                0.99515,                  1.273,             0.00031138,             0.00031138,             0.00031138
                    160,                0.51417,                 0.6991,                0.90672,                 0.5139,                0.60606,                0.58332,                0.42674,                0.96185,                 0.9875,                  1.264,             0.00030431,             0.00030431,             0.00030431
                    161,                0.57487,                0.76105,                 1.0008,                 0.5139,                0.60606,                0.58332,                0.42674,                0.96185,                 0.9875,                  1.264,             0.00029723,             0.00029723,             0.00029723
                    162,                0.53719,                0.76375,                0.92679,                0.51801,                0.60606,                0.57578,                0.41051,                0.98359,                0.99315,                  1.282,             0.00029016,             0.00029016,             0.00029016
                    163,                0.56722,                0.76552,                0.95289,                0.89258,                0.57273,                0.57556,                0.41258,                 1.0117,                0.97371,                 1.3142,             0.00028308,             0.00028308,             0.00028308
                    164,                0.61925,                0.70419,                0.99334,                0.92039,                0.60606,                0.57633,                0.42098,                0.99791,                0.95873,                 1.3114,             0.00027601,             0.00027601,             0.00027601
                    165,                0.55071,                 0.6762,                0.88783,                0.92039,                0.60606,                0.57633,                0.42098,                0.99791,                0.95873,                 1.3114,             0.00026894,             0.00026894,             0.00026894
                    166,                0.56647,                0.72046,                0.86227,                 0.9265,                  0.597,                0.57467,                0.43249,                0.98654,                 0.9586,                 1.3097,             0.00026186,             0.00026186,             0.00026186
                    167,                0.51049,                0.74025,                 0.9194,                0.91092,                0.57576,                0.56885,                0.43039,                 0.9658,                0.97192,                 1.3003,             0.00025479,             0.00025479,             0.00025479
                    168,                0.44833,                0.72638,                0.84869,                0.89903,                0.57576,                0.57378,                 0.4366,                 0.9656,                0.97359,                 1.3052,             0.00024772,             0.00024772,             0.00024772
                    169,                0.49057,                0.65833,                0.88796,                0.89903,                0.57576,                0.57378,                 0.4366,                 0.9656,                0.97359,                 1.3052,             0.00024064,             0.00024064,             0.00024064
                    170,                0.46845,                0.68044,                0.91219,                0.89306,                0.57654,                0.57292,                0.43081,                0.91485,                0.99979,                 1.2195,             0.00023357,             0.00023357,             0.00023357
                    171,                0.48413,                0.64487,                0.91225,                0.89444,                0.57934,                0.57169,                0.43395,                0.97139,                0.98219,                 1.3014,              0.0002265,              0.0002265,              0.0002265
                    172,                0.49139,                0.64561,                0.87163,                0.88957,                0.59855,                0.57111,                0.42075,                 0.9953,                0.98383,                  1.302,             0.00021942,             0.00021942,             0.00021942
                    173,                0.47514,                0.62058,                0.88437,                0.88957,                0.59855,                0.57111,                0.42075,                 0.9953,                0.98383,                  1.302,             0.00021235,             0.00021235,             0.00021235
                    174,                0.54294,                0.75938,                0.91222,                0.89066,                0.60558,                0.57096,                0.41261,                0.99438,                 1.0006,                 1.2999,             0.00020528,             0.00020528,             0.00020528
                    175,                0.44406,                0.63854,                0.89211,                0.88734,                0.60606,                0.57179,                0.41909,                0.98048,                0.99389,                  1.293,              0.0001982,              0.0001982,              0.0001982
                    176,                0.56931,                0.84007,                0.97901,                0.88354,                0.60606,                0.57457,                0.42591,                0.95982,                0.98058,                 1.2814,             0.00019113,             0.00019113,             0.00019113
                    177,                 0.4707,                0.64042,                0.90087,                0.88354,                0.60606,                0.57457,                0.42591,                0.95982,                0.98058,                 1.2814,             0.00018406,             0.00018406,             0.00018406
                    178,                0.45487,                 0.6774,                0.87323,                 0.9288,                0.59976,                0.58529,                0.43433,                0.92803,                 1.0006,                 1.2498,             0.00017698,             0.00017698,             0.00017698
                    179,                0.52814,                0.78212,                0.87807,                0.92828,                0.59996,                 0.5895,                0.43665,                 0.9301,                0.99395,                 1.2537,             0.00016991,             0.00016991,             0.00016991
                    180,                0.52002,                 0.6419,                0.89216,                0.92972,                0.60293,                0.59082,                0.44117,                0.94475,                0.97528,                 1.2732,             0.00016283,             0.00016283,             0.00016283
                    181,                0.47385,                0.60446,                0.91941,                0.92972,                0.60293,                0.59082,                0.44117,                0.94475,                0.97528,                 1.2732,             0.00015576,             0.00015576,             0.00015576
                    182,                0.60657,                0.82058,                 1.0144,                0.93003,                0.60466,                0.59283,                0.43541,                0.94331,                0.94717,                 1.2787,             0.00014869,             0.00014869,             0.00014869
                    183,                0.48675,                 0.6527,                0.87166,                0.92896,                0.60606,                0.59435,                0.43884,                0.94158,                0.94523,                 1.2774,             0.00014161,             0.00014161,             0.00014161
                    184,                0.43236,                0.64598,                0.91824,                0.92486,                0.60606,                0.59862,                0.44269,                 0.9404,                 0.9477,                 1.2788,             0.00013454,             0.00013454,             0.00013454
                    185,                0.47466,                0.65497,                0.89414,                0.92486,                0.60606,                0.59862,                0.44269,                 0.9404,                 0.9477,                 1.2788,             0.00012747,             0.00012747,             0.00012747
                    186,                0.48602,                0.62885,                0.90115,                0.92428,                0.60606,                0.59968,                 0.4367,                0.93608,                0.92676,                 1.2656,             0.00012039,             0.00012039,             0.00012039
                    187,                0.52513,                0.68711,                0.93244,                0.95395,                0.63381,                0.63193,                 0.4437,                0.92814,                0.92015,                 1.2636,             0.00011332,             0.00011332,             0.00011332
                    188,                0.47189,                0.66372,                0.87666,                0.94805,                0.62905,                0.63253,                0.45072,                0.87937,                0.91144,                 1.2047,             0.00010625,             0.00010625,             0.00010625
                    189,                0.43047,                0.63035,                  0.847,                0.94805,                0.62905,                0.63253,                0.45072,                0.87937,                0.91144,                 1.2047,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    190,                0.45275,                0.61354,                0.87387,                0.94878,                0.62517,                0.63525,                0.45606,                0.87037,                0.87256,                 1.1994,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    191,                 0.4019,                0.60896,                0.88694,                0.94561,                0.62278,                0.63692,                0.46222,                0.87051,                0.86421,                 1.2007,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    192,                0.39865,                0.64334,                0.90745,                0.94737,                0.62187,                0.63897,                0.46164,                0.87616,                 0.8531,                 1.2072,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    193,                0.52809,                0.67203,                0.95272,                0.94737,                0.62187,                0.63897,                0.46164,                0.87616,                 0.8531,                 1.2072,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    194,                0.38997,                0.63661,                0.83325,                0.94931,                0.62248,                0.65086,                0.46799,                0.87225,                0.84915,                 1.2048,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    195,                0.37256,                0.67319,                0.86008,                0.94709,                0.62115,                0.65098,                0.47351,                0.86409,                 0.8432,                 1.1986,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    196,                0.45148,                 0.7301,                0.87875,                0.95283,                0.62249,                0.65098,                0.46902,                0.86615,                0.83166,                 1.1965,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    197,                0.39295,                0.65691,                0.88257,                0.95283,                0.62249,                0.65098,                0.46902,                0.86615,                0.83166,                 1.1965,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    198,                0.36106,                 0.6777,                0.91489,                0.95424,                0.62235,                0.64948,                0.46831,                0.86674,                0.83763,                 1.1972,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    199,                0.37845,                 0.6512,                0.92494,                0.95365,                 0.6228,                0.65135,                0.47067,                0.86613,                 0.8358,                 1.1969,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    200,                0.41616,                0.69387,                0.91065,                 0.9484,                0.61897,                  0.652,                0.46983,                0.86858,                0.83847,                 1.1976,             2.1364e-05,             2.1364e-05,             2.1364e-05
