                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.28923,                0.25119,                0.82183,                0.65047,                0.59302,                0.62975,                0.49012,                0.37635,                0.37491,                 0.9919,             0.00030784,             0.00030784,             0.00030784
                    319,                0.31157,                0.27811,                0.84622,                0.60937,                0.61905,                0.62859,                0.48771,                0.37283,                 0.3854,                0.98899,             0.00030431,             0.00030431,             0.00030431
                    320,                0.29486,                0.23988,                0.83685,                 0.6268,                0.57143,                0.62591,                0.48768,                 0.3925,                0.38999,                  1.011,             0.00030077,             0.00030077,             0.00030077
                    321,                0.31546,                0.25479,                0.83482,                0.56917,                0.63996,                0.62802,                0.49128,                 0.4102,                0.40386,                 1.0239,             0.00029723,             0.00029723,             0.00029723
                    322,                0.29355,                0.25353,                0.83152,                0.56838,                0.60224,                 0.6216,                0.48632,                0.40894,                0.42562,                 1.0294,              0.0002937,              0.0002937,              0.0002937
                    323,                0.29418,                0.24179,                0.83321,                0.59423,                0.61905,                0.63009,                0.48852,                0.40495,                0.43329,                 1.0326,             0.00029016,             0.00029016,             0.00029016
                    324,                0.29374,                0.24859,                0.83243,                0.62759,                0.61339,                0.63388,                0.48779,                0.41116,                 0.4283,                  1.038,             0.00028662,             0.00028662,             0.00028662
                    325,                0.28493,                0.24221,                0.81559,                0.61397,                0.61533,                0.63296,                0.48002,                0.39995,                0.42441,                  1.036,             0.00028308,             0.00028308,             0.00028308
                    326,                0.32265,                0.25203,                0.83252,                 0.6189,                0.61544,                0.63243,                0.48891,                0.40454,                0.42732,                 1.0355,             0.00027955,             0.00027955,             0.00027955
                    327,                0.30178,                0.25174,                0.83564,                0.61444,                0.61563,                0.63408,                0.49274,                0.40161,                0.42216,                 1.0331,             0.00027601,             0.00027601,             0.00027601
                    328,                0.33445,                0.27947,                0.84994,                0.58609,                0.61905,                0.62923,                0.49815,                0.40418,                  0.418,                 1.0272,             0.00027247,             0.00027247,             0.00027247
                    329,                0.29086,                0.25234,                0.83287,                0.57391,                0.64262,                0.62465,                0.49235,                0.40388,                0.41473,                 1.0196,             0.00026894,             0.00026894,             0.00026894
                    330,                0.30047,                0.24603,                0.84227,                0.57138,                0.64286,                 0.6255,                0.49348,                0.39805,                0.41716,                  1.019,              0.0002654,              0.0002654,              0.0002654
                    331,                0.27562,                 0.2362,                0.84163,                0.56942,                0.63585,                0.62658,                0.49178,                 0.3852,                0.42466,                 1.0142,             0.00026186,             0.00026186,             0.00026186
                    332,                0.28241,                0.23584,                 0.8339,                0.58602,                0.64286,                0.63074,                 0.4928,                0.39627,                0.43956,                  1.014,             0.00025833,             0.00025833,             0.00025833
                    333,                 0.2989,                0.23658,                0.82744,                0.56963,                0.64286,                0.62776,                  0.491,                0.39762,                0.44484,                 1.0142,             0.00025479,             0.00025479,             0.00025479
                    334,                0.30192,                0.26301,                0.83626,                0.59401,                0.61905,                0.62948,                0.49408,                0.39299,                0.43292,                 1.0126,             0.00025125,             0.00025125,             0.00025125
                    335,                0.33632,                0.25717,                0.84421,                0.59747,                0.61905,                  0.629,                0.49792,                0.39908,                0.44667,                 1.0126,             0.00024772,             0.00024772,             0.00024772
                    336,                0.28497,                0.23291,                0.82991,                0.60058,                0.61905,                0.63167,                0.49936,                0.39328,                 0.4325,                 1.0079,             0.00024418,             0.00024418,             0.00024418
                    337,                0.32135,                0.26123,                0.83709,                0.60131,                0.61905,                0.63175,                0.50453,                0.39592,                0.42871,                 1.0072,             0.00024064,             0.00024064,             0.00024064
                    338,                0.27605,                0.24109,                 0.8443,                0.60455,                0.60897,                0.63439,                 0.5062,                0.39735,                0.43651,                 1.0076,             0.00023711,             0.00023711,             0.00023711
                    339,                0.28279,                0.23485,                0.81838,                0.60399,                0.60486,                0.63464,                0.50445,                0.39831,                0.44064,                 1.0089,             0.00023357,             0.00023357,             0.00023357
                    340,                   0.28,                0.23147,                0.81735,                0.60343,                0.60989,                0.63402,                0.50732,                0.39529,                0.44085,                  1.009,             0.00023003,             0.00023003,             0.00023003
                    341,                0.29435,                0.24318,                 0.8371,                0.59056,                0.61448,                0.63328,                0.50415,                  0.395,                0.43756,                 1.0109,              0.0002265,              0.0002265,              0.0002265
                    342,                0.29899,                0.23826,                0.83235,                0.58674,                0.61448,                 0.6296,                0.50672,                0.39472,                0.42929,                 1.0097,             0.00022296,             0.00022296,             0.00022296
                    343,                0.27371,                0.22442,                0.82749,                0.58648,                0.61448,                0.63354,                0.50459,                 0.3883,                0.43408,                  1.011,             0.00021942,             0.00021942,             0.00021942
                    344,                0.25795,                0.22359,                0.81577,                0.58473,                0.64286,                0.63067,                0.50293,                0.39117,                0.43057,                  1.016,             0.00021589,             0.00021589,             0.00021589
                    345,                0.27995,                0.23862,                0.83343,                0.58472,                0.64286,                0.63047,                0.50274,                 0.3901,                0.42726,                 1.0173,             0.00021235,             0.00021235,             0.00021235
                    346,                0.25049,                0.22041,                0.82672,                0.61063,                0.61448,                0.63058,                0.49751,                0.39157,                0.41466,                 1.0188,             0.00020881,             0.00020881,             0.00020881
                    347,                0.31797,                 0.2706,                 0.8501,                0.61717,                0.61448,                0.63258,                0.49723,                0.39598,                0.40888,                 1.0169,             0.00020528,             0.00020528,             0.00020528
                    348,                0.29231,                0.24862,                0.83457,                0.59818,                 0.6148,                0.63546,                0.49726,                0.38865,                0.40892,                 1.0157,             0.00020174,             0.00020174,             0.00020174
                    349,                0.28187,                0.23427,                0.83203,                0.59717,                 0.6154,                0.63764,                0.50065,                0.37965,                 0.4053,                 1.0123,              0.0001982,              0.0001982,              0.0001982
                    350,                0.27083,                 0.2259,                0.81555,                0.59912,                0.61509,                0.63515,                0.49908,                0.38483,                0.40954,                 1.0214,             0.00019467,             0.00019467,             0.00019467
                    351,                0.28262,                0.23586,                0.83003,                0.56847,                0.64028,                0.63219,                0.49532,                0.38878,                 0.4067,                 1.0278,             0.00019113,             0.00019113,             0.00019113
                    352,                0.26546,                0.24409,                0.84136,                0.56903,                0.64062,                0.63039,                0.49349,                0.39216,                0.40777,                 1.0303,             0.00018759,             0.00018759,             0.00018759
                    353,                0.25855,                0.21787,                0.81655,                0.56923,                 0.6397,                0.63034,                0.49672,                0.38675,                0.41056,                 1.0271,             0.00018406,             0.00018406,             0.00018406
                    354,                 0.2587,                0.23195,                0.82389,                0.58266,                0.61448,                0.63087,                0.50006,                0.38459,                0.41932,                 1.0233,             0.00018052,             0.00018052,             0.00018052
                    355,                0.27465,                0.23066,                0.81508,                0.58068,                0.61448,                 0.6291,                0.50001,                0.38439,                 0.4298,                 1.0177,             0.00017698,             0.00017698,             0.00017698
                    356,                0.27596,                0.23093,                0.84398,                0.59426,                0.61448,                0.63256,                0.49997,                0.38162,                0.42894,                 1.0185,             0.00017344,             0.00017344,             0.00017344
                    357,                0.27838,                0.24007,                0.84404,                0.59923,                0.61448,                0.63325,                0.49821,                0.38716,                0.44064,                 1.0233,             0.00016991,             0.00016991,             0.00016991
                    358,                0.26325,                0.25278,                0.83292,                0.60576,                0.61448,                 0.6336,                0.48757,                0.39281,                0.43829,                 1.0282,             0.00016637,             0.00016637,             0.00016637
                    359,                0.28041,                0.23073,                0.83709,                0.62106,                0.61448,                0.63548,                0.48957,                 0.3943,                0.43405,                 1.0283,             0.00016283,             0.00016283,             0.00016283
                    360,                0.28529,                0.23821,                0.83993,                  0.604,                0.61598,                0.63466,                0.49729,                0.40275,                0.42135,                 1.0413,              0.0001593,              0.0001593,              0.0001593
                    361,                 0.2751,                0.23527,                0.83361,                0.60505,                0.61577,                0.63694,                0.50078,                0.40449,                0.41428,                 1.0467,             0.00015576,             0.00015576,             0.00015576
                    362,                0.27689,                0.24778,                0.81709,                0.60504,                0.61617,                0.63731,                0.49612,                0.40106,                0.41464,                  1.044,             0.00015222,             0.00015222,             0.00015222
                    363,                0.28167,                0.22848,                0.81999,                0.60466,                0.61629,                 0.6376,                0.50054,                0.39492,                0.42095,                 1.0323,             0.00014869,             0.00014869,             0.00014869
                    364,                0.26812,                0.22872,                0.82823,                0.61441,                0.61589,                0.64067,                0.50049,                0.39329,                 0.4211,                 1.0277,             0.00014515,             0.00014515,             0.00014515
                    365,                0.25719,                0.21244,                0.82255,                0.61526,                0.61566,                0.63892,                0.50119,                0.38867,                0.41916,                  1.027,             0.00014161,             0.00014161,             0.00014161
                    366,                 0.2806,                0.24509,                0.84251,                0.61577,                0.61518,                0.63785,                0.49642,                0.38419,                0.41705,                 1.0257,             0.00013808,             0.00013808,             0.00013808
                    367,                0.28297,                0.22934,                  0.838,                0.61536,                0.61469,                0.63752,                0.50259,                0.38567,                0.40993,                  1.025,             0.00013454,             0.00013454,             0.00013454
                    368,                0.25494,                0.23432,                0.81229,                0.60333,                0.60992,                0.63736,                 0.5002,                 0.3899,                0.40724,                 1.0245,               0.000131,               0.000131,               0.000131
                    369,                0.26693,                0.23248,                0.82764,                0.60734,                 0.6139,                0.63561,                0.50116,                0.39219,                0.40906,                 1.0238,             0.00012747,             0.00012747,             0.00012747
                    370,                0.25252,                 0.2172,                0.82539,                0.60646,                0.61448,                0.63665,                0.49908,                0.39061,                0.40666,                 1.0199,             0.00012393,             0.00012393,             0.00012393
                    371,                0.26866,                0.23006,                0.82226,                 0.6027,                0.61477,                0.63896,                 0.5034,                0.38749,                 0.4039,                 1.0182,             0.00012039,             0.00012039,             0.00012039
                    372,                0.24831,                0.20831,                0.82667,                 0.6026,                0.61519,                0.63973,                0.51006,                0.38796,                0.40296,                 1.0169,             0.00011686,             0.00011686,             0.00011686
                    373,                0.25163,                0.21052,                0.82765,                0.60286,                0.61519,                0.63973,                0.51557,                0.38855,                0.40709,                 1.0164,             0.00011332,             0.00011332,             0.00011332
                    374,                0.26372,                0.21715,                0.80565,                0.60313,                0.61548,                 0.6401,                0.50982,                0.39083,                0.40991,                 1.0196,             0.00010978,             0.00010978,             0.00010978
                    375,                0.27833,                0.22989,                0.84092,                0.60338,                0.61553,                 0.6401,                0.51008,                0.38741,                0.41099,                  1.015,             0.00010625,             0.00010625,             0.00010625
                    376,                0.24065,                0.21496,                0.81705,                0.60346,                0.61561,                0.63991,                0.51001,                0.38292,                0.41496,                  1.014,             0.00010271,             0.00010271,             0.00010271
                    377,                0.27263,                0.22042,                0.84501,                0.60339,                0.61515,                0.63892,                 0.5049,                0.38176,                0.41849,                 1.0152,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    378,                0.26864,                0.22647,                0.82399,                0.60317,                0.61475,                0.63955,                0.49706,                0.38313,                0.41923,                 1.0179,             9.5636e-05,             9.5636e-05,             9.5636e-05
                    379,                0.25682,                0.22047,                0.81879,                0.60212,                0.61419,                0.63866,                0.49747,                0.38408,                0.42143,                 1.0211,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    380,                0.23908,                0.19297,                0.81723,                 0.5988,                0.61374,                0.63866,                0.49539,                0.38262,                0.41671,                  1.021,             8.8562e-05,             8.8562e-05,             8.8562e-05
                    381,                0.25902,                0.21933,                0.83713,                0.59555,                0.61435,                 0.6389,                 0.4944,                0.38482,                0.41164,                 1.0209,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    382,                0.24906,                0.21197,                0.81396,                0.59083,                0.61503,                0.63866,                0.49715,                0.38741,                0.41244,                 1.0242,             8.1489e-05,             8.1489e-05,             8.1489e-05
                    383,                 0.2371,                0.21238,                0.82004,                0.58465,                0.61543,                0.63866,                 0.4945,                0.38562,                0.41459,                 1.0255,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    384,                0.25991,                0.21232,                0.84841,                0.60155,                0.61588,                0.63866,                0.49574,                0.38697,                0.41462,                 1.0282,             7.4415e-05,             7.4415e-05,             7.4415e-05
                    385,                0.25806,                0.21941,                0.81585,                0.60017,                  0.617,                 0.6343,                0.49464,                 0.3862,                0.41416,                 1.0292,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    386,                0.25715,                0.22353,                0.82819,                0.60012,                0.61674,                0.63236,                0.49517,                0.38482,                0.41915,                 1.0304,             6.7342e-05,             6.7342e-05,             6.7342e-05
                    387,                0.24541,                0.22968,                  0.821,                0.60004,                0.61691,                0.63236,                0.49459,                0.38482,                0.42718,                 1.0323,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    388,                0.24078,                 0.2183,                0.81377,                0.59971,                0.61727,                0.63258,                0.49739,                0.38778,                0.42958,                 1.0338,             6.0268e-05,             6.0268e-05,             6.0268e-05
                    389,                 0.2516,                0.21048,                0.81724,                0.59956,                0.61788,                0.63258,                0.49421,                0.38774,                0.43213,                  1.033,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    390,                0.23724,                 0.2134,                0.82375,                0.59945,                 0.6186,                0.63194,                0.49517,                0.38715,                0.43159,                 1.0346,             5.3195e-05,             5.3195e-05,             5.3195e-05
                    391,                0.19817,                0.17351,                 0.7831,                0.59903,                0.61856,                0.63393,                0.49541,                 0.3868,                0.42328,                  1.033,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    392,                0.19591,                0.16618,                 0.8091,                0.57931,                 0.6184,                0.62938,                 0.4938,                 0.3869,                 0.4238,                 1.0308,             4.6121e-05,             4.6121e-05,             4.6121e-05
                    393,                0.19309,                0.17032,                0.81598,                0.57909,                0.61803,                0.62961,                0.49641,                0.38499,                 0.4201,                 1.0285,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    394,                0.20408,                0.17203,                0.77935,                0.57862,                0.61813,                0.62641,                0.49419,                0.38383,                 0.4153,                  1.027,             3.9047e-05,             3.9047e-05,             3.9047e-05
                    395,                0.19314,                0.16875,                0.79795,                0.57802,                0.61719,                0.62665,                 0.4981,                 0.3811,                0.41559,                 1.0233,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    396,                  0.183,                0.16464,                0.81027,                0.59598,                0.61695,                0.62987,                0.49908,                0.38102,                0.41268,                 1.0243,             3.1974e-05,             3.1974e-05,             3.1974e-05
                    397,                0.17548,                0.16301,                0.80567,                0.59634,                0.61703,                  0.631,                0.50395,                0.38107,                0.41489,                 1.0226,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    398,                 0.1935,                0.18242,                0.80276,                 0.5971,                0.61683,                0.62955,                0.50304,                0.37984,                0.41238,                 1.0232,               2.49e-05,               2.49e-05,               2.49e-05
                    399,                0.19019,                0.16377,                0.79136,                0.59748,                0.61676,                0.62955,                0.50402,                0.38022,                0.41014,                 1.0242,             2.1364e-05,             2.1364e-05,             2.1364e-05
                    400,                0.19099,                0.16929,                0.80394,                0.59867,                0.61683,                0.62959,                0.50372,                 0.3801,                0.41199,                 1.0246,             1.7827e-05,             1.7827e-05,             1.7827e-05
